Consumption (kWh), Start, End
0.05900000000000000000, 2024-02-22T09:00:00+00:00, 2024-02-22T09:30:00+00:00
0.15400000000000000000, 2024-02-22T09:30:00+00:00, 2024-02-22T10:00:00+00:00
0.16300000000000000000, 2024-02-22T10:00:00+00:00, 2024-02-22T10:30:00+00:00
0.14600000000000000000, 2024-02-22T10:30:00+00:00, 2024-02-22T11:00:00+00:00
0.16300000000000000000, 2024-02-22T11:00:00+00:00, 2024-02-22T11:30:00+00:00
0.19600000000000000000, 2024-02-22T11:30:00+00:00, 2024-02-22T12:00:00+00:00
2.7000000000000000, 2024-02-22T12:00:00+00:00, 2024-02-22T12:30:00+00:00
0.31100000000000000000, 2024-02-22T12:30:00+00:00, 2024-02-22T13:00:00+00:00
0.25000000000000000000, 2024-02-22T13:00:00+00:00, 2024-02-22T13:30:00+00:00
0.30600000000000000000, 2024-02-22T13:30:00+00:00, 2024-02-22T14:00:00+00:00
0.31400000000000000000, 2024-02-22T14:00:00+00:00, 2024-02-22T14:30:00+00:00
0.53800000000000000000, 2024-02-22T14:30:00+00:00, 2024-02-22T15:00:00+00:00
0.25700000000000000000, 2024-02-22T15:00:00+00:00, 2024-02-22T15:30:00+00:00
0.13600000000000000000, 2024-02-22T15:30:00+00:00, 2024-02-22T16:00:00+00:00
0.09900000000000000000, 2024-02-22T16:00:00+00:00, 2024-02-22T16:30:00+00:00
0.08400000000000000000, 2024-02-22T16:30:00+00:00, 2024-02-22T17:00:00+00:00
0.08300000000000000000, 2024-02-22T17:00:00+00:00, 2024-02-22T17:30:00+00:00
0.06700000000000000000, 2024-02-22T17:30:00+00:00, 2024-02-22T18:00:00+00:00
0.23000000000000000000, 2024-02-22T18:00:00+00:00, 2024-02-22T18:30:00+00:00
0.30000000000000000000, 2024-02-22T18:30:00+00:00, 2024-02-22T19:00:00+00:00
0.30400000000000000000, 2024-02-22T19:00:00+00:00, 2024-02-22T19:30:00+00:00
0.18100000000000000000, 2024-02-22T19:30:00+00:00, 2024-02-22T20:00:00+00:00
0.07100000000000000000, 2024-02-22T20:00:00+00:00, 2024-02-22T20:30:00+00:00
0.11100000000000000000, 2024-02-22T20:30:00+00:00, 2024-02-22T21:00:00+00:00
0.08000000000000000000, 2024-02-22T21:00:00+00:00, 2024-02-22T21:30:00+00:00
0.06100000000000000000, 2024-02-22T21:30:00+00:00, 2024-02-22T22:00:00+00:00
1.5650000000000000, 2024-02-22T22:00:00+00:00, 2024-02-22T22:30:00+00:00
0.51400000000000000000, 2024-02-22T22:30:00+00:00, 2024-02-22T23:00:00+00:00
0.16600000000000000000, 2024-02-22T23:00:00+00:00, 2024-02-22T23:30:00+00:00
0.15600000000000000000, 2024-02-22T23:30:00+00:00, 2024-02-23T00:00:00+00:00
0.10400000000000000000, 2024-02-23T00:00:00+00:00, 2024-02-23T00:30:00+00:00
0.07500000000000000000, 2024-02-23T00:30:00+00:00, 2024-02-23T01:00:00+00:00
0.05700000000000000000, 2024-02-23T01:00:00+00:00, 2024-02-23T01:30:00+00:00
0.05200000000000000000, 2024-02-23T01:30:00+00:00, 2024-02-23T02:00:00+00:00
0.06800000000000000000, 2024-02-23T02:00:00+00:00, 2024-02-23T02:30:00+00:00
0.05800000000000000000, 2024-02-23T02:30:00+00:00, 2024-02-23T03:00:00+00:00
0.06100000000000000000, 2024-02-23T03:00:00+00:00, 2024-02-23T03:30:00+00:00
0.06300000000000000000, 2024-02-23T03:30:00+00:00, 2024-02-23T04:00:00+00:00
0.05200000000000000000, 2024-02-23T04:00:00+00:00, 2024-02-23T04:30:00+00:00
0.06300000000000000000, 2024-02-23T04:30:00+00:00, 2024-02-23T05:00:00+00:00
0.06200000000000000000, 2024-02-23T05:00:00+00:00, 2024-02-23T05:30:00+00:00
0.05100000000000000000, 2024-02-23T05:30:00+00:00, 2024-02-23T06:00:00+00:00
0.10400000000000000000, 2024-02-23T06:00:00+00:00, 2024-02-23T06:30:00+00:00
0.10800000000000000000, 2024-02-23T06:30:00+00:00, 2024-02-23T07:00:00+00:00
0.09500000000000000000, 2024-02-23T07:00:00+00:00, 2024-02-23T07:30:00+00:00
0.10900000000000000000, 2024-02-23T07:30:00+00:00, 2024-02-23T08:00:00+00:00
0.06700000000000000000, 2024-02-23T08:00:00+00:00, 2024-02-23T08:30:00+00:00
0.05700000000000000000, 2024-02-23T08:30:00+00:00, 2024-02-23T09:00:00+00:00
0.07100000000000000000, 2024-02-23T09:00:00+00:00, 2024-02-23T09:30:00+00:00
0.09200000000000000000, 2024-02-23T09:30:00+00:00, 2024-02-23T10:00:00+00:00
0.16200000000000000000, 2024-02-23T10:00:00+00:00, 2024-02-23T10:30:00+00:00
0.17700000000000000000, 2024-02-23T10:30:00+00:00, 2024-02-23T11:00:00+00:00
0.86200000000000000000, 2024-02-23T11:00:00+00:00, 2024-02-23T11:30:00+00:00
1.6950000000000000, 2024-02-23T11:30:00+00:00, 2024-02-23T12:00:00+00:00
0.19500000000000000000, 2024-02-23T12:00:00+00:00, 2024-02-23T12:30:00+00:00
0.23900000000000000000, 2024-02-23T12:30:00+00:00, 2024-02-23T13:00:00+00:00
0.28100000000000000000, 2024-02-23T13:00:00+00:00, 2024-02-23T13:30:00+00:00
0.15500000000000000000, 2024-02-23T13:30:00+00:00, 2024-02-23T14:00:00+00:00
0.23300000000000000000, 2024-02-23T14:00:00+00:00, 2024-02-23T14:30:00+00:00
0.16300000000000000000, 2024-02-23T14:30:00+00:00, 2024-02-23T15:00:00+00:00
0.26300000000000000000, 2024-02-23T15:00:00+00:00, 2024-02-23T15:30:00+00:00
0.19400000000000000000, 2024-02-23T15:30:00+00:00, 2024-02-23T16:00:00+00:00
0.15900000000000000000, 2024-02-23T16:00:00+00:00, 2024-02-23T16:30:00+00:00
0.18800000000000000000, 2024-02-23T16:30:00+00:00, 2024-02-23T17:00:00+00:00
0.20400000000000000000, 2024-02-23T17:00:00+00:00, 2024-02-23T17:30:00+00:00
0.19800000000000000000, 2024-02-23T17:30:00+00:00, 2024-02-23T18:00:00+00:00
0.27700000000000000000, 2024-02-23T18:00:00+00:00, 2024-02-23T18:30:00+00:00
0.45300000000000000000, 2024-02-23T18:30:00+00:00, 2024-02-23T19:00:00+00:00
0.53400000000000000000, 2024-02-23T19:00:00+00:00, 2024-02-23T19:30:00+00:00
0.23900000000000000000, 2024-02-23T19:30:00+00:00, 2024-02-23T20:00:00+00:00
0.36300000000000000000, 2024-02-23T20:00:00+00:00, 2024-02-23T20:30:00+00:00
0.55400000000000000000, 2024-02-23T20:30:00+00:00, 2024-02-23T21:00:00+00:00
2.1450000000000000, 2024-02-23T21:00:00+00:00, 2024-02-23T21:30:00+00:00
0.57200000000000000000, 2024-02-23T21:30:00+00:00, 2024-02-23T22:00:00+00:00
0.17200000000000000000, 2024-02-23T22:00:00+00:00, 2024-02-23T22:30:00+00:00
0.15600000000000000000, 2024-02-23T22:30:00+00:00, 2024-02-23T23:00:00+00:00
0.16200000000000000000, 2024-02-23T23:00:00+00:00, 2024-02-23T23:30:00+00:00
0.13200000000000000000, 2024-02-23T23:30:00+00:00, 2024-02-24T00:00:00+00:00
0.07500000000000000000, 2024-02-24T00:00:00+00:00, 2024-02-24T00:30:00+00:00
0.10200000000000000000, 2024-02-24T00:30:00+00:00, 2024-02-24T01:00:00+00:00
0.06300000000000000000, 2024-02-24T01:00:00+00:00, 2024-02-24T01:30:00+00:00
0.06000000000000000000, 2024-02-24T01:30:00+00:00, 2024-02-24T02:00:00+00:00
0.08100000000000000000, 2024-02-24T02:00:00+00:00, 2024-02-24T02:30:00+00:00
0.05800000000000000000, 2024-02-24T02:30:00+00:00, 2024-02-24T03:00:00+00:00
0.05900000000000000000, 2024-02-24T03:00:00+00:00, 2024-02-24T03:30:00+00:00
0.06900000000000000000, 2024-02-24T03:30:00+00:00, 2024-02-24T04:00:00+00:00
0.05400000000000000000, 2024-02-24T04:00:00+00:00, 2024-02-24T04:30:00+00:00
0.05800000000000000000, 2024-02-24T04:30:00+00:00, 2024-02-24T05:00:00+00:00
0.07000000000000000000, 2024-02-24T05:00:00+00:00, 2024-02-24T05:30:00+00:00
0.05200000000000000000, 2024-02-24T05:30:00+00:00, 2024-02-24T06:00:00+00:00
0.10000000000000000000, 2024-02-24T06:00:00+00:00, 2024-02-24T06:30:00+00:00
0.10700000000000000000, 2024-02-24T06:30:00+00:00, 2024-02-24T07:00:00+00:00
0.10100000000000000000, 2024-02-24T07:00:00+00:00, 2024-02-24T07:30:00+00:00
0.09600000000000000000, 2024-02-24T07:30:00+00:00, 2024-02-24T08:00:00+00:00
0.07300000000000000000, 2024-02-24T08:00:00+00:00, 2024-02-24T08:30:00+00:00
0.05600000000000000000, 2024-02-24T08:30:00+00:00, 2024-02-24T09:00:00+00:00
0.05800000000000000000, 2024-02-24T09:00:00+00:00, 2024-02-24T09:30:00+00:00
0.07700000000000000000, 2024-02-24T09:30:00+00:00, 2024-02-24T10:00:00+00:00
0.24100000000000000000, 2024-02-24T10:00:00+00:00, 2024-02-24T10:30:00+00:00
0.28400000000000000000, 2024-02-24T10:30:00+00:00, 2024-02-24T11:00:00+00:00
2.4170000000000000, 2024-02-24T11:00:00+00:00, 2024-02-24T11:30:00+00:00
0.26400000000000000000, 2024-02-24T11:30:00+00:00, 2024-02-24T12:00:00+00:00
0.23000000000000000000, 2024-02-24T12:00:00+00:00, 2024-02-24T12:30:00+00:00
0.13300000000000000000, 2024-02-24T12:30:00+00:00, 2024-02-24T13:00:00+00:00
0.08900000000000000000, 2024-02-24T13:00:00+00:00, 2024-02-24T13:30:00+00:00
0.09900000000000000000, 2024-02-24T13:30:00+00:00, 2024-02-24T14:00:00+00:00
0.16600000000000000000, 2024-02-24T14:00:00+00:00, 2024-02-24T14:30:00+00:00
0.28100000000000000000, 2024-02-24T14:30:00+00:00, 2024-02-24T15:00:00+00:00
0.18700000000000000000, 2024-02-24T15:00:00+00:00, 2024-02-24T15:30:00+00:00
0.16200000000000000000, 2024-02-24T15:30:00+00:00, 2024-02-24T16:00:00+00:00
0.20400000000000000000, 2024-02-24T16:00:00+00:00, 2024-02-24T16:30:00+00:00
0.18900000000000000000, 2024-02-24T16:30:00+00:00, 2024-02-24T17:00:00+00:00
0.22800000000000000000, 2024-02-24T17:00:00+00:00, 2024-02-24T17:30:00+00:00
0.28800000000000000000, 2024-02-24T17:30:00+00:00, 2024-02-24T18:00:00+00:00
1.2730000000000000, 2024-02-24T18:00:00+00:00, 2024-02-24T18:30:00+00:00
1.1000000000000000, 2024-02-24T18:30:00+00:00, 2024-02-24T19:00:00+00:00
0.91100000000000000000, 2024-02-24T19:00:00+00:00, 2024-02-24T19:30:00+00:00
0.23600000000000000000, 2024-02-24T19:30:00+00:00, 2024-02-24T20:00:00+00:00
0.19000000000000000000, 2024-02-24T20:00:00+00:00, 2024-02-24T20:30:00+00:00
0.17600000000000000000, 2024-02-24T20:30:00+00:00, 2024-02-24T21:00:00+00:00
0.18200000000000000000, 2024-02-24T21:00:00+00:00, 2024-02-24T21:30:00+00:00
0.12900000000000000000, 2024-02-24T21:30:00+00:00, 2024-02-24T22:00:00+00:00
0.13300000000000000000, 2024-02-24T22:00:00+00:00, 2024-02-24T22:30:00+00:00
0.87100000000000000000, 2024-02-24T22:30:00+00:00, 2024-02-24T23:00:00+00:00
1.0980000000000000, 2024-02-24T23:00:00+00:00, 2024-02-24T23:30:00+00:00
0.17700000000000000000, 2024-02-24T23:30:00+00:00, 2024-02-25T00:00:00+00:00
0.12000000000000000000, 2024-02-25T00:00:00+00:00, 2024-02-25T00:30:00+00:00
0.09500000000000000000, 2024-02-25T00:30:00+00:00, 2024-02-25T01:00:00+00:00
0.07700000000000000000, 2024-02-25T01:00:00+00:00, 2024-02-25T01:30:00+00:00
0.06100000000000000000, 2024-02-25T01:30:00+00:00, 2024-02-25T02:00:00+00:00
0.08200000000000000000, 2024-02-25T02:00:00+00:00, 2024-02-25T02:30:00+00:00
0.06700000000000000000, 2024-02-25T02:30:00+00:00, 2024-02-25T03:00:00+00:00
0.06100000000000000000, 2024-02-25T03:00:00+00:00, 2024-02-25T03:30:00+00:00
0.08400000000000000000, 2024-02-25T03:30:00+00:00, 2024-02-25T04:00:00+00:00
0.06400000000000000000, 2024-02-25T04:00:00+00:00, 2024-02-25T04:30:00+00:00
0.06800000000000000000, 2024-02-25T04:30:00+00:00, 2024-02-25T05:00:00+00:00
0.08200000000000000000, 2024-02-25T05:00:00+00:00, 2024-02-25T05:30:00+00:00
0.06700000000000000000, 2024-02-25T05:30:00+00:00, 2024-02-25T06:00:00+00:00
0.10900000000000000000, 2024-02-25T06:00:00+00:00, 2024-02-25T06:30:00+00:00
0.12100000000000000000, 2024-02-25T06:30:00+00:00, 2024-02-25T07:00:00+00:00
0.10700000000000000000, 2024-02-25T07:00:00+00:00, 2024-02-25T07:30:00+00:00
0.11000000000000000000, 2024-02-25T07:30:00+00:00, 2024-02-25T08:00:00+00:00
0.08900000000000000000, 2024-02-25T08:00:00+00:00, 2024-02-25T08:30:00+00:00
0.06100000000000000000, 2024-02-25T08:30:00+00:00, 2024-02-25T09:00:00+00:00
0.06800000000000000000, 2024-02-25T09:00:00+00:00, 2024-02-25T09:30:00+00:00
0.08500000000000000000, 2024-02-25T09:30:00+00:00, 2024-02-25T10:00:00+00:00
0.21500000000000000000, 2024-02-25T10:00:00+00:00, 2024-02-25T10:30:00+00:00
0.30400000000000000000, 2024-02-25T10:30:00+00:00, 2024-02-25T11:00:00+00:00
0.25400000000000000000, 2024-02-25T11:00:00+00:00, 2024-02-25T11:30:00+00:00
0.26000000000000000000, 2024-02-25T11:30:00+00:00, 2024-02-25T12:00:00+00:00
2.8360000000000000, 2024-02-25T12:00:00+00:00, 2024-02-25T12:30:00+00:00
0.24000000000000000000, 2024-02-25T12:30:00+00:00, 2024-02-25T13:00:00+00:00
0.15700000000000000000, 2024-02-25T13:00:00+00:00, 2024-02-25T13:30:00+00:00
0.16100000000000000000, 2024-02-25T13:30:00+00:00, 2024-02-25T14:00:00+00:00
0.12500000000000000000, 2024-02-25T14:00:00+00:00, 2024-02-25T14:30:00+00:00
0.13400000000000000000, 2024-02-25T14:30:00+00:00, 2024-02-25T15:00:00+00:00
0.20700000000000000000, 2024-02-25T15:00:00+00:00, 2024-02-25T15:30:00+00:00
0.26500000000000000000, 2024-02-25T15:30:00+00:00, 2024-02-25T16:00:00+00:00
0.25800000000000000000, 2024-02-25T16:00:00+00:00, 2024-02-25T16:30:00+00:00
0.18100000000000000000, 2024-02-25T16:30:00+00:00, 2024-02-25T17:00:00+00:00
0.18600000000000000000, 2024-02-25T17:00:00+00:00, 2024-02-25T17:30:00+00:00
0.21200000000000000000, 2024-02-25T17:30:00+00:00, 2024-02-25T18:00:00+00:00
0.27700000000000000000, 2024-02-25T18:00:00+00:00, 2024-02-25T18:30:00+00:00
0.72400000000000000000, 2024-02-25T18:30:00+00:00, 2024-02-25T19:00:00+00:00
0.25700000000000000000, 2024-02-25T19:00:00+00:00, 2024-02-25T19:30:00+00:00
0.20800000000000000000, 2024-02-25T19:30:00+00:00, 2024-02-25T20:00:00+00:00
2.4070000000000000, 2024-02-25T20:00:00+00:00, 2024-02-25T20:30:00+00:00
1.5890000000000000, 2024-02-25T20:30:00+00:00, 2024-02-25T21:00:00+00:00
0.32800000000000000000, 2024-02-25T21:00:00+00:00, 2024-02-25T21:30:00+00:00
0.32900000000000000000, 2024-02-25T21:30:00+00:00, 2024-02-25T22:00:00+00:00
0.28700000000000000000, 2024-02-25T22:00:00+00:00, 2024-02-25T22:30:00+00:00
0.18200000000000000000, 2024-02-25T22:30:00+00:00, 2024-02-25T23:00:00+00:00
0.10700000000000000000, 2024-02-25T23:00:00+00:00, 2024-02-25T23:30:00+00:00
0.07800000000000000000, 2024-02-25T23:30:00+00:00, 2024-02-26T00:00:00+00:00
0.07500000000000000000, 2024-02-26T00:00:00+00:00, 2024-02-26T00:30:00+00:00
0.08600000000000000000, 2024-02-26T00:30:00+00:00, 2024-02-26T01:00:00+00:00
0.07100000000000000000, 2024-02-26T01:00:00+00:00, 2024-02-26T01:30:00+00:00
0.06400000000000000000, 2024-02-26T01:30:00+00:00, 2024-02-26T02:00:00+00:00
0.08300000000000000000, 2024-02-26T02:00:00+00:00, 2024-02-26T02:30:00+00:00
0.06400000000000000000, 2024-02-26T02:30:00+00:00, 2024-02-26T03:00:00+00:00
0.07000000000000000000, 2024-02-26T03:00:00+00:00, 2024-02-26T03:30:00+00:00
0.07800000000000000000, 2024-02-26T03:30:00+00:00, 2024-02-26T04:00:00+00:00
0.05800000000000000000, 2024-02-26T04:00:00+00:00, 2024-02-26T04:30:00+00:00
0.05700000000000000000, 2024-02-26T04:30:00+00:00, 2024-02-26T05:00:00+00:00
0.06700000000000000000, 2024-02-26T05:00:00+00:00, 2024-02-26T05:30:00+00:00
0.07300000000000000000, 2024-02-26T05:30:00+00:00, 2024-02-26T06:00:00+00:00
0.10800000000000000000, 2024-02-26T06:00:00+00:00, 2024-02-26T06:30:00+00:00
0.10000000000000000000, 2024-02-26T06:30:00+00:00, 2024-02-26T07:00:00+00:00
0.11500000000000000000, 2024-02-26T07:00:00+00:00, 2024-02-26T07:30:00+00:00
0.10600000000000000000, 2024-02-26T07:30:00+00:00, 2024-02-26T08:00:00+00:00
0.07200000000000000000, 2024-02-26T08:00:00+00:00, 2024-02-26T08:30:00+00:00
0.07200000000000000000, 2024-02-26T08:30:00+00:00, 2024-02-26T09:00:00+00:00
0.18700000000000000000, 2024-02-26T09:00:00+00:00, 2024-02-26T09:30:00+00:00
0.14800000000000000000, 2024-02-26T09:30:00+00:00, 2024-02-26T10:00:00+00:00
0.16500000000000000000, 2024-02-26T10:00:00+00:00, 2024-02-26T10:30:00+00:00
0.53200000000000000000, 2024-02-26T10:30:00+00:00, 2024-02-26T11:00:00+00:00
3.5560000000000000, 2024-02-26T11:00:00+00:00, 2024-02-26T11:30:00+00:00
0.24300000000000000000, 2024-02-26T11:30:00+00:00, 2024-02-26T12:00:00+00:00
0.19300000000000000000, 2024-02-26T12:00:00+00:00, 2024-02-26T12:30:00+00:00
0.19700000000000000000, 2024-02-26T12:30:00+00:00, 2024-02-26T13:00:00+00:00
0.53700000000000000000, 2024-02-26T13:00:00+00:00, 2024-02-26T13:30:00+00:00
0.16900000000000000000, 2024-02-26T13:30:00+00:00, 2024-02-26T14:00:00+00:00
0.15800000000000000000, 2024-02-26T14:00:00+00:00, 2024-02-26T14:30:00+00:00
0.20500000000000000000, 2024-02-26T14:30:00+00:00, 2024-02-26T15:00:00+00:00
0.22000000000000000000, 2024-02-26T15:00:00+00:00, 2024-02-26T15:30:00+00:00
0.17500000000000000000, 2024-02-26T15:30:00+00:00, 2024-02-26T16:00:00+00:00
0.13000000000000000000, 2024-02-26T16:00:00+00:00, 2024-02-26T16:30:00+00:00
0.21200000000000000000, 2024-02-26T16:30:00+00:00, 2024-02-26T17:00:00+00:00
0.15700000000000000000, 2024-02-26T17:00:00+00:00, 2024-02-26T17:30:00+00:00
0.13800000000000000000, 2024-02-26T17:30:00+00:00, 2024-02-26T18:00:00+00:00
0.12600000000000000000, 2024-02-26T18:00:00+00:00, 2024-02-26T18:30:00+00:00
1.0450000000000000, 2024-02-26T18:30:00+00:00, 2024-02-26T19:00:00+00:00
0.30100000000000000000, 2024-02-26T19:00:00+00:00, 2024-02-26T19:30:00+00:00
0.19600000000000000000, 2024-02-26T19:30:00+00:00, 2024-02-26T20:00:00+00:00
0.19400000000000000000, 2024-02-26T20:00:00+00:00, 2024-02-26T20:30:00+00:00
0.22900000000000000000, 2024-02-26T20:30:00+00:00, 2024-02-26T21:00:00+00:00
0.29900000000000000000, 2024-02-26T21:00:00+00:00, 2024-02-26T21:30:00+00:00
0.32800000000000000000, 2024-02-26T21:30:00+00:00, 2024-02-26T22:00:00+00:00
0.31500000000000000000, 2024-02-26T22:00:00+00:00, 2024-02-26T22:30:00+00:00
1.8780000000000000, 2024-02-26T22:30:00+00:00, 2024-02-26T23:00:00+00:00
0.65100000000000000000, 2024-02-26T23:00:00+00:00, 2024-02-26T23:30:00+00:00
0.13400000000000000000, 2024-02-26T23:30:00+00:00, 2024-02-27T00:00:00+00:00
0.06800000000000000000, 2024-02-27T00:00:00+00:00, 2024-02-27T00:30:00+00:00
0.07500000000000000000, 2024-02-27T00:30:00+00:00, 2024-02-27T01:00:00+00:00
0.07400000000000000000, 2024-02-27T01:00:00+00:00, 2024-02-27T01:30:00+00:00
0.06500000000000000000, 2024-02-27T01:30:00+00:00, 2024-02-27T02:00:00+00:00
0.08100000000000000000, 2024-02-27T02:00:00+00:00, 2024-02-27T02:30:00+00:00
0.06700000000000000000, 2024-02-27T02:30:00+00:00, 2024-02-27T03:00:00+00:00
0.07300000000000000000, 2024-02-27T03:00:00+00:00, 2024-02-27T03:30:00+00:00
0.06900000000000000000, 2024-02-27T03:30:00+00:00, 2024-02-27T04:00:00+00:00
0.05800000000000000000, 2024-02-27T04:00:00+00:00, 2024-02-27T04:30:00+00:00
0.07500000000000000000, 2024-02-27T04:30:00+00:00, 2024-02-27T05:00:00+00:00
0.06100000000000000000, 2024-02-27T05:00:00+00:00, 2024-02-27T05:30:00+00:00
0.06300000000000000000, 2024-02-27T05:30:00+00:00, 2024-02-27T06:00:00+00:00
0.12100000000000000000, 2024-02-27T06:00:00+00:00, 2024-02-27T06:30:00+00:00
0.10500000000000000000, 2024-02-27T06:30:00+00:00, 2024-02-27T07:00:00+00:00
0.10100000000000000000, 2024-02-27T07:00:00+00:00, 2024-02-27T07:30:00+00:00
0.11700000000000000000, 2024-02-27T07:30:00+00:00, 2024-02-27T08:00:00+00:00
0.06600000000000000000, 2024-02-27T08:00:00+00:00, 2024-02-27T08:30:00+00:00
0.06900000000000000000, 2024-02-27T08:30:00+00:00, 2024-02-27T09:00:00+00:00
0.17300000000000000000, 2024-02-27T09:00:00+00:00, 2024-02-27T09:30:00+00:00
0.32800000000000000000, 2024-02-27T09:30:00+00:00, 2024-02-27T10:00:00+00:00
0.21300000000000000000, 2024-02-27T10:00:00+00:00, 2024-02-27T10:30:00+00:00
0.70000000000000000000, 2024-02-27T10:30:00+00:00, 2024-02-27T11:00:00+00:00
2.3980000000000000, 2024-02-27T11:00:00+00:00, 2024-02-27T11:30:00+00:00
0.79200000000000000000, 2024-02-27T11:30:00+00:00, 2024-02-27T12:00:00+00:00
1.3150000000000000, 2024-02-27T12:00:00+00:00, 2024-02-27T12:30:00+00:00
0.96400000000000000000, 2024-02-27T12:30:00+00:00, 2024-02-27T13:00:00+00:00
1.0810000000000000, 2024-02-27T13:00:00+00:00, 2024-02-27T13:30:00+00:00
0.66900000000000000000, 2024-02-27T13:30:00+00:00, 2024-02-27T14:00:00+00:00
0.18700000000000000000, 2024-02-27T14:00:00+00:00, 2024-02-27T14:30:00+00:00
1.2030000000000000, 2024-02-27T14:30:00+00:00, 2024-02-27T15:00:00+00:00
0.97100000000000000000, 2024-02-27T15:00:00+00:00, 2024-02-27T15:30:00+00:00
0.88600000000000000000, 2024-02-27T15:30:00+00:00, 2024-02-27T16:00:00+00:00
0.66100000000000000000, 2024-02-27T16:00:00+00:00, 2024-02-27T16:30:00+00:00
0.44100000000000000000, 2024-02-27T16:30:00+00:00, 2024-02-27T17:00:00+00:00
1.5650000000000000, 2024-02-27T17:00:00+00:00, 2024-02-27T17:30:00+00:00
1.0740000000000000, 2024-02-27T17:30:00+00:00, 2024-02-27T18:00:00+00:00
0.82500000000000000000, 2024-02-27T18:00:00+00:00, 2024-02-27T18:30:00+00:00
0.66300000000000000000, 2024-02-27T18:30:00+00:00, 2024-02-27T19:00:00+00:00
1.0860000000000000, 2024-02-27T19:00:00+00:00, 2024-02-27T19:30:00+00:00
0.22600000000000000000, 2024-02-27T19:30:00+00:00, 2024-02-27T20:00:00+00:00
0.17100000000000000000, 2024-02-27T20:00:00+00:00, 2024-02-27T20:30:00+00:00
0.13500000000000000000, 2024-02-27T20:30:00+00:00, 2024-02-27T21:00:00+00:00
0.26600000000000000000, 2024-02-27T21:00:00+00:00, 2024-02-27T21:30:00+00:00
0.65900000000000000000, 2024-02-27T21:30:00+00:00, 2024-02-27T22:00:00+00:00
1.6440000000000000, 2024-02-27T22:00:00+00:00, 2024-02-27T22:30:00+00:00
0.84600000000000000000, 2024-02-27T22:30:00+00:00, 2024-02-27T23:00:00+00:00
0.19900000000000000000, 2024-02-27T23:00:00+00:00, 2024-02-27T23:30:00+00:00
0.08800000000000000000, 2024-02-27T23:30:00+00:00, 2024-02-28T00:00:00+00:00
0.07100000000000000000, 2024-02-28T00:00:00+00:00, 2024-02-28T00:30:00+00:00
0.07200000000000000000, 2024-02-28T00:30:00+00:00, 2024-02-28T01:00:00+00:00
0.05600000000000000000, 2024-02-28T01:00:00+00:00, 2024-02-28T01:30:00+00:00
0.07100000000000000000, 2024-02-28T01:30:00+00:00, 2024-02-28T02:00:00+00:00
0.06300000000000000000, 2024-02-28T02:00:00+00:00, 2024-02-28T02:30:00+00:00
0.06600000000000000000, 2024-02-28T02:30:00+00:00, 2024-02-28T03:00:00+00:00
0.06200000000000000000, 2024-02-28T03:00:00+00:00, 2024-02-28T03:30:00+00:00
0.05600000000000000000, 2024-02-28T03:30:00+00:00, 2024-02-28T04:00:00+00:00
0.07700000000000000000, 2024-02-28T04:00:00+00:00, 2024-02-28T04:30:00+00:00
0.05900000000000000000, 2024-02-28T04:30:00+00:00, 2024-02-28T05:00:00+00:00
0.05900000000000000000, 2024-02-28T05:00:00+00:00, 2024-02-28T05:30:00+00:00
0.07400000000000000000, 2024-02-28T05:30:00+00:00, 2024-02-28T06:00:00+00:00
0.10700000000000000000, 2024-02-28T06:00:00+00:00, 2024-02-28T06:30:00+00:00
0.09700000000000000000, 2024-02-28T06:30:00+00:00, 2024-02-28T07:00:00+00:00
0.06100000000000000000, 2024-02-28T07:00:00+00:00, 2024-02-28T07:30:00+00:00
0.09900000000000000000, 2024-02-28T07:30:00+00:00, 2024-02-28T08:00:00+00:00
0.07200000000000000000, 2024-02-28T08:00:00+00:00, 2024-02-28T08:30:00+00:00
0.06300000000000000000, 2024-02-28T08:30:00+00:00, 2024-02-28T09:00:00+00:00
0.13700000000000000000, 2024-02-28T09:00:00+00:00, 2024-02-28T09:30:00+00:00
1.1230000000000000, 2024-02-28T09:30:00+00:00, 2024-02-28T10:00:00+00:00
1.3460000000000000, 2024-02-28T10:00:00+00:00, 2024-02-28T10:30:00+00:00
0.06300000000000000000, 2024-02-28T10:30:00+00:00, 2024-02-28T11:00:00+00:00
0.18200000000000000000, 2024-02-28T11:00:00+00:00, 2024-02-28T11:30:00+00:00
0.24900000000000000000, 2024-02-28T11:30:00+00:00, 2024-02-28T12:00:00+00:00
0.23900000000000000000, 2024-02-28T12:00:00+00:00, 2024-02-28T12:30:00+00:00
0.37200000000000000000, 2024-02-28T12:30:00+00:00, 2024-02-28T13:00:00+00:00
0.26200000000000000000, 2024-02-28T13:00:00+00:00, 2024-02-28T13:30:00+00:00
0.71300000000000000000, 2024-02-28T13:30:00+00:00, 2024-02-28T14:00:00+00:00
0.18500000000000000000, 2024-02-28T14:00:00+00:00, 2024-02-28T14:30:00+00:00
0.13100000000000000000, 2024-02-28T14:30:00+00:00, 2024-02-28T15:00:00+00:00
0.13700000000000000000, 2024-02-28T15:00:00+00:00, 2024-02-28T15:30:00+00:00
0.14800000000000000000, 2024-02-28T15:30:00+00:00, 2024-02-28T16:00:00+00:00
0.19000000000000000000, 2024-02-28T16:00:00+00:00, 2024-02-28T16:30:00+00:00
0.20900000000000000000, 2024-02-28T16:30:00+00:00, 2024-02-28T17:00:00+00:00
